id,date,car,seat_color,car_color,value (US$ mi),value off (US$ mi),discount (%),total (US$ mi),salesperson,city,country
1768,2019-2-21,Ferrari Pininfarina Sergio,black,blue,3.1500000000000004,3.118681384291564,1,3.0874945704486483,Nadia,riad,Saudi Arabia
1769,2019-2-3,Bugatti La Voiture Noire,red,gold,20.616750000000003,20.362348295499366,3,19.751477846634387,Soraia,riad,Saudi Arabia
1770,2019-2-6,W Motors Lykan Hypersport,white,black,3.468,3.4297455240749004,0,3.4297455240749004,Fatima,riad,Saudi Arabia
1771,2019-2-4,W Motors Lykan Hypersport,white,silver,3.6414,3.5990661108646225,1,3.5630754497559765,Aisha,riad,Saudi Arabia
1772,2019-2-13,Ferrari Pininfarina Sergio,red,silver,3.3075000000000006,3.273752306044724,1,3.2410147829842764,Fatima,riad,Saudi Arabia
1773,2019-2-18,Bugatti Veyron by Mansory Vivere,white,black,3.468,3.432452512794605,2,3.363803462538713,Jamile,riad,Saudi Arabia
1774,2019-2-11,Ferrari Pininfarina Sergio,white,white,3.1212,3.074458844448738,1,3.0437142560042507,Isa,riad,Saudi Arabia
1775,2019-2-23,Rolls-Royce Sweptail,white,black,13.056000000000001,12.920218969139913,1,12.791016779448514,Isa,riad,Saudi Arabia
1776,2019-3-13,Rolls-Royce Sweptail,brown,red,14.112000000000002,13.946882537657912,1,13.807413712281333,Helena,sao paulo,brazil
1777,2019-3-17,Bugatti Veyron by Mansory Vivere,white,red,3.6414,3.6001452107441843,1,3.5641437586367424,Heloísa,sao paulo,brazil
1778,2019-3-22,W Motors Lykan Hypersport,black,silver,3.57,3.513443105882747,2,3.443174243765092,Helena,sao paulo,brazil
1779,2019-3-22,Koenigsegg CCXR Trevita,black,black,4.8,4.751553129036973,0,4.751553129036973,Alice,sao paulo,brazil
1780,2019-3-24,Aston Martin Valkyrie,black,blue,3.3600000000000003,3.3207251108712734,1,3.2875178597625605,Luísa,sao paulo,brazil
1781,2019-3-6,Bugatti Veyron by Mansory Vivere,brown,gold,3.7485,3.692436903820593,2,3.618588165744181,Isabella,sao paulo,brazil
1782,2019-3-8,Bugatti La Voiture Noire,black,black,18.7,18.5364963420114,0,18.5364963420114,Sophia,sao paulo,brazil
1783,2019-3-23,Lamborghini Veneno Roadster,brown,gold,4.961250000000001,4.884627464943755,2,4.7869349156448795,Isabella,sao paulo,brazil
1784,2019-3-16,W Motors Lykan Hypersport,brown,red,3.7485,3.693800922553203,1,3.656862913327671,Sophia,sao paulo,brazil
1785,2019-3-22,Bugatti La Voiture Noire,red,silver,20.616750000000003,20.406724453032233,0,20.406724453032233,Manuela,sao paulo,brazil
1786,2019-3-4,Lamborghini Veneno Roadster,black,gold,4.7250000000000005,4.680376013092888,3,4.539964732700102,Helena,sao paulo,brazil
1787,2019-3-16,Bugatti Veyron by Mansory Vivere,black,white,3.468,3.4373296467670564,2,3.368583053831715,Maitê,new york,united state
1788,2019-3-10,Bugatti Veyron by Mansory Vivere,brown,black,3.57,3.5297116695600623,0,3.5297116695600623,Cecília,new york,united state
1789,2019-3-17,Aston Martin Valkyrie,white,silver,3.4272000000000005,3.3799102812995145,0,3.3799102812995145,Mariana,new york,united state
1790,2019-3-8,Rolls-Royce Sweptail,brown,gold,14.112000000000002,13.954568704149892,3,13.535931643025396,Maria Luísa,new york,united state
1791,2019-3-19,W Motors Lykan Hypersport,white,gold,3.6414,3.5915695454052434,1,3.555653849951191,Giovanna,new york,united state
1792,2019-3-3,Bugatti La Voiture Noire,brown,gold,20.616750000000003,20.317142704643658,2,19.910799850550784,Maitê,new york,united state
1793,2019-3-2,Lamborghini Veneno Roadster,brown,gold,4.961250000000001,4.885835426570246,2,4.788118718038841,Maitê,new york,united state
1794,2019-3-17,Bugatti Chiron,white,blue,3.1058999999999997,3.0606426894494576,3,2.968823408765974,Cecília,new york,united state
1795,2019-3-18,Bugatti Veyron by Mansory Vivere,red,red,3.7485,3.705064277639985,3,3.593912349310785,Eloá,new york,united state
1796,2019-3-4,Rolls-Royce Sweptail,white,white,13.317120000000001,13.166870129839067,0,13.166870129839067,Liz,new york,united state
1797,2019-3-9,Rolls-Royce Sweptail,white,white,13.317120000000001,13.131615556015369,3,12.737667089334908,Giovanna,new york,united state
1798,2019-3-6,Bugatti Veyron by Mansory Vivere,red,white,3.6414,3.589573081804667,2,3.5177816201685737,Eloá,new york,united state
1799,2019-3-9,Bugatti Chiron,white,blue,3.1058999999999997,3.064278756227246,1,3.0336359686649734,Antonella,new york,united state
1800,2019-3-1,Bugatti La Voiture Noire,brown,white,20.027700000000003,19.70961159655473,0,19.70961159655473,Gabriel,toronto,canada
1801,2019-3-20,Bugatti La Voiture Noire,black,white,19.073999999999998,18.880695428136388,3,18.314274565292298,Bernardo,toronto,canada
1802,2019-3-12,Lamborghini Veneno Roadster,white,black,4.59,4.545213437165669,3,4.408857034050699,Arthur,toronto,canada
1803,2019-3-7,Aston Martin Valkyrie,brown,silver,3.5280000000000005,3.4766922079778233,0,3.4766922079778233,Lorenzo,toronto,canada
1804,2019-3-11,Aston Martin Valkyrie,red,silver,3.5280000000000005,3.4868984661868914,1,3.4520294815250225,Miguel,toronto,canada
1805,2019-3-22,Aston Martin Valkyrie,brown,white,3.4272000000000005,3.39677578957327,0,3.39677578957327,Lorenzo,toronto,canada
1806,2019-3-22,Koenigsegg CCXR Trevita,red,white,5.1408000000000005,5.063584929357645,3,4.911677381476915,Pedro,toronto,canada
1807,2019-3-19,Koenigsegg CCXR Trevita,white,silver,5.1408000000000005,5.095536288999482,3,4.9426702003294976,Benjamin,toronto,canada
1808,2019-3-24,Bugatti Chiron,white,black,2.9579999999999997,2.9270363993526103,3,2.839225307372032,Gael,toronto,canada
1809,2019-3-8,Rolls-Royce Sweptail,black,red,13.440000000000001,13.308664580877885,3,12.909404643451548,Gabriel,toronto,canada
1810,2019-3-5,Ferrari Pininfarina Sergio,brown,black,3.1500000000000004,3.112797106666576,2,3.0505411645332448,Lorenzo,toronto,canada
1811,2019-3-23,Koenigsegg CCXR Trevita,white,red,5.1408000000000005,5.0599975011384375,2,4.958797551115668,Heitor,toronto,canada
1812,2019-3-10,W Motors Lykan Hypersport,white,blue,3.6414,3.603295841651273,3,3.4951969664017346,Théo,toronto,canada
1813,2019-3-18,McLaren P1 LM,white,white,3.8494800000000007,3.8040349282403882,2,3.7279542296755803,Théo,toronto,canada
1814,2019-3-9,Bugatti La Voiture Noire,red,red,20.616750000000003,20.300828336495016,3,19.691803486400165,Heitor,toronto,canada
1815,2019-3-17,Bugatti La Voiture Noire,black,red,19.635,19.34985764266548,0,19.34985764266548,Benjamin,toronto,canada
1816,2019-3-7,Aston Martin Valkyrie,brown,silver,3.5280000000000005,3.4797695832931668,2,3.4101741916273034,Heitor,toronto,canada
1817,2019-3-5,McLaren P1 LM,red,black,3.8850000000000002,3.8336204738079895,3,3.71861185959375,Matheus,toronto,canada
1818,2019-3-3,Ferrari Pininfarina Sergio,brown,black,3.1500000000000004,3.121474814106309,0,3.121474814106309,Matheus,toronto,canada
1819,2019-3-13,Bugatti La Voiture Noire,red,blue,20.616750000000003,20.3156029875656,3,19.706134897938632,Matheus,toronto,canada
1820,2019-3-10,Bugatti La Voiture Noire,black,red,19.635,19.45343238248562,0,19.45343238248562,Nicolas,lisboa,portugal
1821,2019-3-4,Bugatti La Voiture Noire,white,blue,20.0277,19.8155674896695,0,19.8155674896695,Rafael,lisboa,portugal
1822,2019-3-4,Koenigsegg CCXR Trevita,brown,blue,5.292000000000001,5.245833930945186,3,5.08845891301683,Isaac,lisboa,portugal
1823,2019-3-9,Bugatti Chiron,brown,black,3.045,3.014572154268269,0,3.014572154268269,Rafael,lisboa,portugal
1824,2019-3-15,Bugatti Veyron by Mansory Vivere,black,silver,3.57,3.5217940337725153,1,3.48657609343479,Henrique,lisboa,portugal
1825,2019-3-14,Koenigsegg CCXR Trevita,brown,gold,5.292000000000001,5.231921066119939,1,5.179601855458739,Nicolas,lisboa,portugal
1826,2019-3-14,Koenigsegg CCXR Trevita,black,red,5.04,4.992325785123148,3,4.842556011569454,Rafael,lisboa,portugal
1827,2019-3-15,Aston Martin Valkyrie,brown,white,3.4272000000000005,3.3860373502919487,2,3.31831660328611,Akemi,tokio,japan
1828,2019-3-5,Bugatti La Voiture Noire,white,black,19.073999999999998,18.79729699694687,3,18.233378087038464,Naomi,tokio,japan
1829,2019-3-9,Koenigsegg CCXR Trevita,brown,blue,5.292000000000001,5.232024088178398,3,5.075063365533046,Hana,tokio,japan
1830,2019-3-2,W Motors Lykan Hypersport,white,silver,3.6414,3.606108994317453,0,3.606108994317453,Yumi,tokio,japan
1831,2019-3-3,Ferrari Pininfarina Sergio,black,silver,3.1500000000000004,3.105293918457844,2,3.0431880400886873,Yumi,tokio,japan
1832,2019-3-11,Bugatti Veyron by Mansory Vivere,black,gold,3.57,3.526113593615108,1,3.490852457678957,Sayuri,tokio,japan
1833,2019-3-19,McLaren P1 LM,black,silver,3.8850000000000002,3.82301804948358,3,3.7083275079990727,Hana,tokio,japan
1834,2019-3-16,Bugatti La Voiture Noire,brown,white,20.027700000000003,19.840885691069143,0,19.840885691069143,Sakura,tokio,japan
1835,2019-3-18,Lamborghini Veneno Roadster,brown,white,4.819500000000001,4.74501141691918,2,4.650111188580796,Nadia,riad,Saudi Arabia
1836,2019-3-13,Rolls-Royce Sweptail,black,silver,13.440000000000001,13.285219013011492,0,13.285219013011492,Jamile,riad,Saudi Arabia
1837,2019-3-13,W Motors Lykan Hypersport,black,black,3.4,3.370846383406491,1,3.337137919572426,Isa,riad,Saudi Arabia
1838,2019-3-17,Rolls-Royce Sweptail,red,red,14.112000000000002,13.921996379154118,1,13.782776415362576,Fatima,riad,Saudi Arabia
1839,2019-3-7,Bugatti La Voiture Noire,red,red,20.616750000000003,20.294354924177046,2,19.888467825693507,Nadia,riad,Saudi Arabia
1840,2019-3-11,Bugatti Chiron,brown,black,3.045,2.9982928147839867,3,2.908344030340467,Isa,riad,Saudi Arabia
1841,2019-3-3,Lamborghini Veneno Roadster,black,silver,4.7250000000000005,4.665360739518359,3,4.525399917332808,Jamile,riad,Saudi Arabia
1842,2019-3-2,McLaren P1 LM,red,silver,4.07925,4.0390570503654795,3,3.917885338854515,Nadia,riad,Saudi Arabia
1843,2019-3-8,McLaren P1 LM,white,black,3.7740000000000005,3.732880185005582,1,3.6955513831555264,Nadia,riad,Saudi Arabia
1844,2019-3-12,Bugatti La Voiture Noire,black,white,19.073999999999998,18.850827330496237,0,18.850827330496237,Isa,riad,Saudi Arabia
1845,2019-3-12,Bugatti Chiron,white,blue,3.1058999999999997,3.065796127252107,0,3.065796127252107,Aisha,riad,Saudi Arabia
1846,2019-3-19,Bugatti La Voiture Noire,brown,silver,20.616750000000003,20.395002316875722,0,20.395002316875722,Nadia,riad,Saudi Arabia
1847,2019-3-4,W Motors Lykan Hypersport,brown,blue,3.7485,3.713641794320711,0,3.713641794320711,Soraia,riad,Saudi Arabia
1848,2019-3-3,Ferrari Pininfarina Sergio,white,gold,3.213,3.164647462196357,2,3.10135451295243,Isa,riad,Saudi Arabia
1849,2019-3-5,Rolls-Royce Sweptail,brown,silver,14.112000000000002,13.948794391774197,2,13.669818503938712,Fatima,riad,Saudi Arabia
1850,2019-3-13,Bugatti La Voiture Noire,red,white,20.027700000000003,19.80238813040123,0,19.80238813040123,Fatima,riad,Saudi Arabia
1851,2019-4-7,Aston Martin Valkyrie,black,black,3.2,3.150638694308654,2,3.087625920422481,Isabella,sao paulo,brazil
1852,2019-4-19,Rolls-Royce Sweptail,brown,black,13.440000000000001,13.225140372367429,1,13.092888968643754,Heloísa,sao paulo,brazil
1853,2019-4-12,Bugatti Chiron,brown,white,3.1059,3.076959111531932,2,3.0154199293012933,Manuela,sao paulo,brazil
1854,2019-4-4,Bugatti Chiron,white,white,3.0171599999999996,2.990192146529867,0,2.990192146529867,Sophia,sao paulo,brazil
1855,2019-4-6,McLaren P1 LM,white,black,3.7740000000000005,3.7273141459811168,1,3.6900410045213055,Isabella,sao paulo,brazil
1856,2019-4-10,Aston Martin Valkyrie,black,silver,3.3600000000000003,3.3091463636885443,2,3.2429634364147732,Heloísa,sao paulo,brazil
1857,2019-4-3,Lamborghini Veneno Roadster,black,white,4.59,4.545041556520163,2,4.45414072538976,Helena,sao paulo,brazil
1858,2019-4-17,Bugatti Chiron,brown,gold,3.19725,3.1545146118079197,0,3.1545146118079197,Heloísa,sao paulo,brazil
1859,2019-4-10,Rolls-Royce Sweptail,white,white,13.317120000000001,13.176951924748085,3,12.781643367005643,Helena,sao paulo,brazil
1860,2019-4-18,Bugatti La Voiture Noire,brown,silver,20.616750000000003,20.342825493066613,3,19.732540728274614,Luísa,sao paulo,brazil
1861,2019-4-17,Bugatti Veyron by Mansory Vivere,white,blue,3.6414,3.609693211576619,0,3.609693211576619,Heloísa,sao paulo,brazil
1862,2019-4-17,Bugatti Veyron by Mansory Vivere,red,gold,3.7485,3.712478697195385,2,3.6382291232514774,Luísa,sao paulo,brazil
1863,2019-4-7,Aston Martin Valkyrie,brown,black,3.3600000000000003,3.3209988303882785,0,3.3209988303882785,Sophia,sao paulo,brazil
1864,2019-4-16,Bugatti La Voiture Noire,brown,white,20.027700000000003,19.79930834768042,2,19.40332218072681,Helena,sao paulo,brazil
1865,2019-4-11,Bugatti Veyron by Mansory Vivere,black,white,3.468,3.4269950061917136,2,3.358455106067879,Laura,sao paulo,brazil
1866,2019-4-12,Rolls-Royce Sweptail,black,silver,13.440000000000001,13.324944348440095,2,13.058445461471292,Alice,sao paulo,brazil
1867,2019-4-6,Ferrari Pininfarina Sergio,black,silver,3.1500000000000004,3.107551117835861,3,3.0143245843007853,Laura,sao paulo,brazil
1868,2019-4-16,Bugatti Chiron,brown,black,3.045,3.008454322662678,0,3.008454322662678,Heloísa,sao paulo,brazil
1869,2019-4-2,Koenigsegg CCXR Trevita,black,white,4.896,4.831023931707007,3,4.686093213755797,Sophia,sao paulo,brazil
1870,2019-4-1,Rolls-Royce Sweptail,brown,black,13.440000000000001,13.239715818654851,1,13.107318660468302,Sophia,sao paulo,brazil
1871,2019-4-1,Aston Martin Valkyrie,brown,red,3.5280000000000005,3.492316910140159,2,3.422470571937356,Lívia,new york,united state
1872,2019-4-17,Rolls-Royce Sweptail,red,black,13.440000000000001,13.320971733907589,2,13.054552299229437,Valentina,new york,united state
1873,2019-4-16,Koenigsegg CCXR Trevita,white,white,4.99392,4.934233041960112,0,4.934233041960112,Júlia,new york,united state
1874,2019-4-7,Bugatti La Voiture Noire,white,gold,20.0277,19.81953811724833,3,19.22495197373088,Théo,toronto,canada
1875,2019-4-2,Ferrari Pininfarina Sergio,black,blue,3.1500000000000004,3.120075256854072,2,3.0576737517169907,Lucas,toronto,canada
1876,2019-4-13,Rolls-Royce Sweptail,white,blue,13.708800000000002,13.5533089693148,3,13.146709700235355,Nicolas,lisboa,portugal
1877,2019-4-2,Bugatti Veyron by Mansory Vivere,black,gold,3.57,3.5284399314044705,3,3.4225867334623366,Nicolas,lisboa,portugal
1878,2019-4-8,Rolls-Royce Sweptail,white,blue,13.708800000000002,13.508508147832494,2,13.238337984875844,Nicolas,lisboa,portugal
1879,2019-4-16,Bugatti Chiron,brown,blue,3.19725,3.1611345846137375,0,3.1611345846137375,Nicolas,lisboa,portugal
1880,2019-4-20,Aston Martin Valkyrie,red,red,3.5280000000000005,3.494931448502357,2,3.42503281953231,Henrique,lisboa,portugal
1881,2019-4-14,McLaren P1 LM,black,gold,3.8850000000000002,3.851174161807842,3,3.735638936953607,Nicolas,lisboa,portugal
1882,2019-4-13,Aston Martin Valkyrie,red,blue,3.5280000000000005,3.4895143759965586,2,3.4197240884766273,Joaquim,lisboa,portugal
1883,2019-4-22,McLaren P1 LM,brown,blue,4.07925,4.017003153747932,2,3.936663090672973,Isaac,lisboa,portugal
1884,2019-4-4,Aston Martin Valkyrie,red,white,3.4272000000000005,3.393258460526143,1,3.3593258759208813,Joaquim,lisboa,portugal
1885,2019-4-4,McLaren P1 LM,black,gold,3.8850000000000002,3.8259450232542296,3,3.711166672556603,Isaac,lisboa,portugal
1886,2019-4-13,McLaren P1 LM,red,white,3.9627000000000003,3.905525988581428,2,3.8274154688097997,Sayuri,tokio,japan
1887,2019-4-19,Aston Martin Valkyrie,white,gold,3.4272000000000005,3.396079324367852,0,3.396079324367852,Saori,tokio,japan
1888,2019-4-1,Koenigsegg CCXR Trevita,white,silver,5.1408000000000005,5.06642348882693,2,4.965095019050392,Hinata,tokio,japan
1889,2019-4-10,Bugatti La Voiture Noire,red,blue,20.616750000000003,20.320953280171274,3,19.711324681766136,Harumi,tokio,japan
1890,2019-4-4,Bugatti Veyron by Mansory Vivere,red,silver,3.7485,3.711208084098971,0,3.711208084098971,Akemi,tokio,japan
1891,2019-4-22,Lamborghini Veneno Roadster,red,black,4.7250000000000005,4.6771546637271255,3,4.536840023815312,Saori,tokio,japan
1892,2019-4-6,W Motors Lykan Hypersport,white,blue,3.6414,3.60799052790719,3,3.4997508120699745,Nadia,riad,Saudi Arabia
1893,2019-4-1,Bugatti Chiron,brown,red,3.19725,3.155687194082421,0,3.155687194082421,Fatima,riad,Saudi Arabia
1894,2019-4-13,Bugatti La Voiture Noire,black,red,19.635,19.33178596816468,1,19.138468108483035,Fatima,riad,Saudi Arabia
1895,2019-4-6,Aston Martin Valkyrie,black,silver,3.3600000000000003,3.314737795267594,3,3.215295661409566,Fatima,riad,Saudi Arabia
1896,2019-4-24,Aston Martin Valkyrie,red,white,3.4272000000000005,3.391076629227288,2,3.3232550966427423,Aisha,riad,Saudi Arabia
1897,2019-4-17,Koenigsegg CCXR Trevita,brown,red,5.292000000000001,5.243549219753612,2,5.13867823535854,Soraia,riad,Saudi Arabia
1898,2019-4-17,Bugatti La Voiture Noire,black,silver,19.635,19.415418859486362,0,19.415418859486362,Isa,riad,Saudi Arabia
1899,2019-4-22,Bugatti Chiron,black,black,2.9,2.87022960533041,0,2.87022960533041,Soraia,riad,Saudi Arabia
1900,2019-4-1,Bugatti Chiron,brown,silver,3.19725,3.168470308862236,0,3.168470308862236,Laila,riad,Saudi Arabia
1901,2019-4-19,Rolls-Royce Sweptail,red,gold,14.112000000000002,13.976935194945845,0,13.976935194945845,Aisha,riad,Saudi Arabia
1902,2019-4-22,W Motors Lykan Hypersport,black,blue,3.57,3.536470580958466,3,3.430376463529712,Soraia,riad,Saudi Arabia
1903,2019-4-16,Bugatti Chiron,white,red,3.1058999999999997,3.0640658394358367,2,3.00278452264712,Isa,riad,Saudi Arabia
1904,2019-4-9,Lamborghini Veneno Roadster,black,gold,4.7250000000000005,4.667683305267921,1,4.621006472215242,Nadia,riad,Saudi Arabia
1905,2019-4-9,W Motors Lykan Hypersport,red,red,3.7485,3.6915662139771235,2,3.617734889697581,Laila,riad,Saudi Arabia
1906,2019-4-16,Lamborghini Veneno Roadster,black,gold,4.7250000000000005,4.662940464980258,2,4.569681655680653,Laila,riad,Saudi Arabia
1907,2019-4-12,W Motors Lykan Hypersport,black,white,3.468,3.4250599246011797,0,3.4250599246011797,Aisha,riad,Saudi Arabia
1908,2019-4-11,McLaren P1 LM,red,blue,4.07925,4.030587260356536,3,3.90966964254584,Fatima,riad,Saudi Arabia
1909,2019-5-9,Ferrari Pininfarina Sergio,red,red,3.3075000000000006,3.2638282491070165,3,3.165913401633806,Helena,sao paulo,brazil
1910,2019-5-7,Bugatti La Voiture Noire,white,red,20.0277,19.708301843529398,0,19.708301843529398,Isabella,sao paulo,brazil
1911,2019-5-5,McLaren P1 LM,brown,white,3.9627000000000003,3.900881585483417,1,3.8618727696285826,Helena,sao paulo,brazil
1912,2019-5-16,Lamborghini Veneno Roadster,white,red,4.8195,4.746606824749042,2,4.651674688254062,Luísa,sao paulo,brazil
1913,2019-5-14,W Motors Lykan Hypersport,red,gold,3.7485,3.6993704953668463,1,3.6623767904131777,Isabella,sao paulo,brazil
1914,2019-5-19,McLaren P1 LM,brown,white,3.9627000000000003,3.9163982738448895,3,3.798906325629543,Alice,sao paulo,brazil
1915,2019-5-3,McLaren P1 LM,brown,gold,4.07925,4.023073715142812,0,4.023073715142812,Maitê,new york,united state
1916,2019-5-22,Bugatti Veyron by Mansory Vivere,brown,blue,3.7485,3.699299973648196,0,3.699299973648196,Mariana,new york,united state
1917,2019-5-17,Lamborghini Veneno Roadster,brown,blue,4.961250000000001,4.888370133898412,0,4.888370133898412,Maria Luísa,new york,united state
1918,2019-5-19,Bugatti La Voiture Noire,brown,black,19.635,19.35809588479134,0,19.35809588479134,Mariana,new york,united state
1919,2019-5-14,W Motors Lykan Hypersport,brown,white,3.6414,3.591126360094914,1,3.555215096493965,Giovanna,new york,united state
1920,2019-5-20,Bugatti La Voiture Noire,brown,red,20.616750000000003,20.34011361071399,2,19.93331133849971,Mariana,new york,united state
